,index,Unnamed: 0.2,CGNDB ID,place_name,ISO Language Code,language,Syllabic Form,term,category,Concise Code,Toponymic Feature ID,lat,long,Location,province,relevance,Decision Date,Source,Unnamed: 0.1,Unnamed: 0,description,etymology,merge_type,source,predicted_etymology
6856,6025,,,Chinook Valley,,,,,,,,56.48,-117.6627778,,,,,,,,,Indigenous,,Predicted,Indigenous
6857,6027,,,Chip Lake,,,,,,,,53.6166667,-115.4402778,,,,,,,,,English,,Predicted,English
6858,6028,,,Chipman Brook,,,,,,,,45.16243,-64.685404,,,,,,,,,English,,Predicted,English
6859,6029,,,Chipmans Corner,,,,,,,,45.103262,-64.475755,,,,,,,,,English,,Predicted,English
6860,6030,,,Chipperfield,,,,,,,,51.28931,-108.254047,,,,,,,,,English,,Predicted,English
6861,6031,,,Chiselhurst,,,,,,,,43.43982,-81.43017,,,,,,,,,English,,Predicted,English
6862,6032,,,Chisholm,,,,,,,,54.9094445,-114.1688889,,,,,,,,,Indigenous,,Predicted,Indigenous
6863,6033,,,Chisholm's Mills,,,,,,,,44.3536111,-77.3097222,,,,,,,,,Indigenous,,Predicted,Indigenous
6864,6034,,,Chiswick,,,,,,,,46.11419,-79.18066,,,,,,,,,Scottish,,Predicted,Scottish
6865,6036,,,Choate,,,,,,,,49.466667,-121.41667,,,,,,,,,English,,Predicted,English
6866,6037,,,Chockpish,,,,,,,,46.57171,-64.735136,,,,,,,,,Indigenous,,Predicted,Indigenous
6867,6038,,,Choisy,,,,,,,,45.4827778,-74.2147222,,,,,,,,,Indigenous,,Predicted,Indigenous
6868,6039,,,Chomedey,,,,,,,,45.5333333,-73.75,,,,,,,,,Scottish,,Predicted,Scottish
6869,6040,,,Chopaka,,,,,,,,48.9997222,-119.7177778,,,,,,,,,Indigenous,,Predicted,Indigenous
6870,6041,,,Chortitz,,,,,,,,52.492856,-106.555917,,,,,,,,,Indigenous,,Predicted,Indigenous
6871,6042,,,Christian Valley,,,,,,,,46.0708334,-79.4830556,,,,,,,,,English,,Predicted,English
6872,6043,,,Christie Beach,,,,,,,,44.5930555,-80.5141667,,,,,,,,,English,,Predicted,English
6873,6044,,,Christies Corner,,,,,,,,43.26885,-80.03264,,,,,,,,,English,,Predicted,English
6874,6045,,,Christina,,,,,,,,42.86264,-81.48793,,,,,,,,,Scottish,,Predicted,Scottish
6875,6046,,,Christmas Island,,,,,,,,45.974291,-60.744785,,,,,,,,,English,,Predicted,English
6876,6047,,,Christopher Cross,,,,,,,,46.984788,-64.042436,,,,,,,,,English,,Predicted,English
6877,6048,,,Chrysler,,,,,,,,51.166741,-102.395533,,,,,,,,,English,,Predicted,English
6878,6049,,,Chu Chua,,,,,,,,51.35,-120.16667,,,,,,,,,Indigenous,,Predicted,Indigenous
6879,6050,,,Chudleigh,,,,,,,,46.64151,-80.38379,,,,,,,,,English,,Predicted,English
6880,6051,,,Church Hill,,,,,,,,45.748025,-65.110973,,,,,,,,,English,,Predicted,English
6881,6052,,,Church House,,,,,,,,50.333333,-125.06667,,,,,,,,,English,,Predicted,English
6882,6053,,,Church Point,,,,,,,,44.338431,-66.114451,,,,,,,,,English,,Predicted,English
6883,6054,,,Church Road,,,,,,,,46.373698,-62.621138,,,,,,,,,English,,Predicted,English
6884,6055,,,Church Street,,,,,,,,45.106218,-64.442445,,,,,,,,,English,,Predicted,English
6885,6056,,,Churchill,,,,,,,,44.2519444,-79.6013889,,,,,,,,,English,,Predicted,English
6886,6057,,,Churchill,,,,,,,,46.218077,-63.330725,,,,,,,,,English,,Predicted,English
6887,6058,,,Churchland Road,,,,,,,,45.34991,-65.93036,,,,,,,,,English,,Predicted,English
6888,6059,,,Churchover,,,,,,,,43.711812,-65.356487,,,,,,,,,English,,Predicted,English
6889,6060,,,Churchs Corner,,,,,,,,45.75678,-65.07575,,,,,,,,,English,,Predicted,English
6890,6061,,,Churchview,,,,,,,,45.987487,-61.145081,,,,,,,,,English,,Predicted,English
6891,6062,,,Churchville,,,,,,,,45.512317,-62.637675,,,,,,,,,English,,Predicted,English
6892,6064,,,Chute Lake,,,,,,,,49.683333,-119.53333,,,,,,,,,Indigenous,,Predicted,Indigenous
6893,6065,,,Chute-Panet,,,,,,,,46.8647222,-71.8672222,,,,,,,,,Indigenous,,Predicted,Indigenous
6894,6066,,,Chute-Rouge,,,,,,,,46.585833,-76.041667,,,,,,,,,French,,Predicted,French
6895,6067,,,Chute-Saint-Philippe,,,,,,,,46.649741,-75.245127,,,,,,,,,French,,Predicted,French
6896,6068,,,Chute-Victoria,,,,,,,,46.644167,-75.273611,,,,,,,,,Indigenous,,Predicted,Indigenous
6897,6069,,,Chute-aux-Galets,,,,,,,,48.651111,-71.199444,,,,,,,,,French,,Predicted,French
6898,6070,,,Chute-des-Passes,,,,,,,,49.8397222,-71.1652778,,,,,,,,,French,,Predicted,French
6899,6071,,,Chute-du-Grand-Calumet,,,,,,,,45.662222,-76.636944,,,,,,,,,Indigenous,,Predicted,Indigenous
6900,6072,,,Chute-du-Pin-Rouge,,,,,,,,46.8430556,-78.6194444,,,,,,,,,Indigenous,,Predicted,Indigenous
6901,6073,,,Chute-à-Blondeau,,,,,,,,45.5880556,-74.4702778,,,,,,,,,French,,Predicted,French
6902,6074,,,Chute-à-Caron,,,,,,,,48.45,-71.255556,,,,,,,,,Indigenous,,Predicted,Indigenous
6903,6075,,,Chutes-de-Sainte-Ursule,,,,,,,,46.3102778,-73.0916667,,,,,,,,,French,,Predicted,French
6904,6076,,,Château-d'Eau,,,,,,,,46.865963,-71.369318,,,,,,,,,French,,Predicted,French
6905,6077,,,Chénier,,,,,,,,46.1075,-76.1233333,,,,,,,,,French,,Predicted,French
6906,6078,,,Chénéville,,,,,,,,45.883788,-75.054736,,,,,,,,,French,,Predicted,French
6907,6080,,,Cigâk Octigwân,,,,,,,,47.4623,-77.039221,,,,,,,,,Indigenous,,Predicted,Indigenous
6908,6081,,,Cinema,,,,,,,,53.233333,-122.45,,,,,,,,,Indigenous,,Predicted,Indigenous
6909,6082,,,Cinnabar Valley,,,,,,,,49.1,-123.91667,,,,,,,,,Indigenous,,Predicted,Indigenous
6910,6083,,,Ciquart,,,,,,,,47.5,-68.3,,,,,,,,,Indigenous,,Predicted,Indigenous
6911,6084,,,Clachan,,,,,,,,42.58,-81.8005556,,,,,,,,,Scottish,,Predicted,Scottish
6912,6085,,,Claggett,,,,,,,,52.8166807,-104.8171593,,,,,,,,,Scottish,,Predicted,Scottish
6913,6086,,,Clair,,,,,,,,52.017401,-104.072378,,,,,,,,,English,,Predicted,English
6914,6087,,,Claireville,,,,,,,,43.75,-79.6366667,,,,,,,,,English,,Predicted,English
6915,6088,,,Clairmont,,,,,,,,56.25,-120.9,,,,,,,,,English,,Predicted,English
6916,6089,,,Clairvaux-de-Bagot,,,,,,,,45.7219444,-72.8544444,,,,,,,,,French,,Predicted,French
6917,6090,,,Clairville,,,,,,,,46.382985,-65.100434,,,,,,,,,English,,Predicted,English
6918,6091,,,Clam Bay,,,,,,,,44.736154,-62.928132,,,,,,,,,Indigenous,,Predicted,Indigenous
6919,6092,,,Clam Harbour,,,,,,,,44.733791,-62.876548,,,,,,,,,Indigenous,,Predicted,Indigenous
6920,6093,,,Clam Point,,,,,,,,43.49176,-65.573535,,,,,,,,,Indigenous,,Predicted,Indigenous
6921,6094,,,Clanbrassil,,,,,,,,42.9669444,-79.9505555,,,,,,,,,Scottish,,Predicted,Scottish
6922,6095,,,Clandeboye,,,,,,,,43.1980556,-81.4502778,,,,,,,,,Indigenous,,Predicted,Indigenous
6923,6096,,,Clandeboye,,,,,,,,50.243611,-96.971389,,,,,,,,,Indigenous,,Predicted,Indigenous
6924,6097,,,Clandonald,,,,,,,,53.5719444,-110.7144444,,,,,,,,,English,,Predicted,English
6925,6098,,,Clanwilliam,,,,,,,,50.361944,-99.814722,,,,,,,,,English,,Predicted,English
6926,6099,,,Clanwilliam,,,,,,,,50.9663889,-118.3511111,,,,,,,,,English,,Predicted,English
6927,6100,,,Clapham,,,,,,,,46.1533333,-71.4925,,,,,,,,,English,,Predicted,English
6928,6101,,,Clapperton,,,,,,,,50.333333,-121.21667,,,,,,,,,English,,Predicted,English
6929,6102,,,Clapperton,,,,,,,,48.1561111,-66.0122222,,,,,,,,,English,,Predicted,English
6930,6103,,,Clappison's Corners,,,,,,,,43.3122222,-79.9175,,,,,,,,,English,,Predicted,English
6931,6104,,,Clare,,,,,,,,43.9902778,-80.6352777,,,,,,,,,English,,Predicted,English
6932,6105,,,Claremont,,,,,,,,45.672341,-63.9859,,,,,,,,,English,,Predicted,English
6933,6107,,,Clarence East,,,,,,,,44.924096,-65.170203,,,,,,,,,English,,Predicted,English
6934,6108,,,Clarence Ridge,,,,,,,,45.324643,-67.005596,,,,,,,,,English,,Predicted,English
6935,6109,,,Clarenceville-Est,,,,,,,,45.0391667,-73.1725,,,,,,,,,English,,Predicted,English
6936,6110,,,Clarendon,,,,,,,,45.480415,-66.419462,,,,,,,,,English,,Predicted,English
6937,6111,,,Clarendon Station,,,,,,,,45.570278,-76.576667,,,,,,,,,English,,Predicted,English
6938,6112,,,Clarendon Station,,,,,,,,44.87288,-76.69745,,,,,,,,,English,,Predicted,English
6939,6113,,,Clarenville South,,,,,,,,48.1563889,-53.9722222,,,,,,,,,English,,Predicted,English
6940,6114,,,Clarina,,,,,,,,44.5555556,-78.0622222,,,,,,,,,Other European,,Predicted,Other European
6941,6115,,,Clark Bridge,,,,,,,,49.261836,-105.564301,,,,,,,,,English,,Predicted,English
6942,6116,,,Clark's Crossing,,,,,,,,52.242029,-106.617331,,,,,,,,,English,,Predicted,English
6943,6117,,,Clarkboro,,,,,,,,52.313374,-106.442389,,,,,,,,,English,,Predicted,English
6944,6119,,,Clarke City,,,,,,,,50.1916667,-66.6333333,,,,,,,,,English,,Predicted,English
6945,6120,,,Clarke's Corners,,,,,,,,45.02561,-81.37399,,,,,,,,,English,,Predicted,English
6946,6121,,,Clarke's Head,,,,,,,,49.3,-54.499167,,,,,,,,,English,,Predicted,English
6947,6122,,,Clarkes Hollow,,,,,,,,43.87,-79.1313889,,,,,,,,,English,,Predicted,English
6948,6123,,,Clarkin,,,,,,,,46.244677,-62.883241,,,,,,,,,Scottish,,Predicted,Scottish
6949,6124,,,Clarkleigh,,,,,,,,50.594444,-98.014444,,,,,,,,,English,,Predicted,English
6950,6125,,,Clarks Church,,,,,,,,44.1122222,-81.5758333,,,,,,,,,English,,Predicted,English
6951,6126,,,Clarks Corners,,,,,,,,45.945721,-66.133729,,,,,,,,,English,,Predicted,English
6952,6127,,,Clarksburg,,,,,,,,44.54583,-80.46153,,,,,,,,,English,,Predicted,English
6953,6128,,,Clarkson Valley,,,,,,,,55.1255556,-117.7644444,,,,,,,,,English,,Predicted,English
6954,6129,,,Clarksville,,,,,,,,45.100426,-63.831699,,,,,,,,,English,,Predicted,English
6955,6130,,,Clarkville,,,,,,,,46.128304,-67.370983,,,,,,,,,English,,Predicted,English
6956,6131,,,Clashmoor,,,,,,,,52.929109,-103.745478,,,,,,,,,English,,Predicted,English
6957,6132,,,Clattice Harbour,,,,,,,,47.4877777,-54.4658333,,,,,,,,,English,,Predicted,English
6958,6133,,,Clattice South West,,,,,,,,47.4777778,-54.4627778,,,,,,,,,English,,Predicted,English
6959,6134,,,Claude,,,,,,,,43.7925,-79.9044444,,,,,,,,,French,,Predicted,French
6960,6135,,,Claverhouse,,,,,,,,46.077435,-61.148424,,,,,,,,,English,,Predicted,English
6961,6136,,,Clavering,,,,,,,,44.6811111,-81.1369444,,,,,,,,,English,,Predicted,English
6962,6137,,,Clavet,,,,,,,,51.996292,-106.377161,,,,,,,,,English,,Predicted,English
6963,6138,,,Clay Bank,,,,,,,,45.38918,-76.41709,,,,,,,,,English,,Predicted,English
6964,6139,,,Clay Hills,,,,,,,,44.9027778,-81.0441667,,,,,,,,,English,,Predicted,English
6965,6140,,,Clay Valley,,,,,,,,45.42689,-76.44097,,,,,,,,,English,,Predicted,English
6966,6141,,,Claybank,,,,,,,,50.046831,-105.234366,,,,,,,,,English,,Predicted,English
6967,6142,,,Clayburn,,,,,,,,49.083333,-122.26667,,,,,,,,,English,,Predicted,English
6968,6143,,,Claydon,,,,,,,,49.203389,-108.898143,,,,,,,,,English,,Predicted,English
6969,6144,,,Clayhurst,,,,,,,,56.1872222,-120.0552778,,,,,,,,,English,,Predicted,English
6970,6145,,,Clayridge,,,,,,,,50.426107,-102.074914,,,,,,,,,English,,Predicted,English
6971,6146,,,Claysmore,,,,,,,,53.3441667,-111.0283333,,,,,,,,,English,,Predicted,English
6972,6147,,,Clayton,,,,,,,,45.1922222,-76.3258334,,,,,,,,,English,,Predicted,English
6973,6148,,,Claytonville,,,,,,,,53.248694,-105.391485,,,,,,,,,English,,Predicted,English
6974,6149,,,Clear Creek,,,,,,,,63.7805556,-137.2725,,,,,,,,,English,,Predicted,English
6975,6150,,,Clear Creek,,,,,,,,42.5813889,-80.5913889,,,,,,,,,English,,Predicted,English
6976,6151,,,Clear Hills,,,,,,,,56.5372222,-117.8947222,,,,,,,,,English,,Predicted,English
6977,6152,,,Clear Lake,,,,,,,,45.50326,-79.26765,,,,,,,,,English,,Predicted,English
6978,6153,,,Clear Prairie,,,,,,,,56.5669444,-119.5230556,,,,,,,,,English,,Predicted,English
6979,6154,,,Clear Springs,,,,,,,,49.560278,-96.683611,,,,,,,,,English,,Predicted,English
6980,6155,,,Clearbrook,,,,,,,,54.2388889,-113.325,,,,,,,,,English,,Predicted,English
6981,6156,,,Clearbrook,,,,,,,,49.05,-122.33333,,,,,,,,,English,,Predicted,English
6982,6157,,,Clearfield,,,,,,,,49.522299,-104.125825,,,,,,,,,English,,Predicted,English
6983,6158,,,Clearland,,,,,,,,44.481324,-64.409294,,,,,,,,,English,,Predicted,English
6984,6159,,,Clearsand Beach,,,,,,,,53.573444,-105.84443,,,,,,,,,English,,Predicted,English
6985,6160,,,Clearspring,,,,,,,,46.458834,-62.344274,,,,,,,,,English,,Predicted,English
6986,6161,,,Clearview,,,,,,,,46.579043,-67.723354,,,,,,,,,English,,Predicted,English
6987,6162,,,Clearville,,,,,,,,42.4691667,-81.7108333,,,,,,,,,English,,Predicted,English
6988,6163,,,Clearwater,,,,,,,,49.133611,-99.035278,,,,,,,,,English,,Predicted,English
6989,6164,,,Clearwater,,,,,,,,46.37777,-66.507416,,,,,,,,,English,,Predicted,English
6990,6165,,,Clearwater Bay,,,,,,,,49.7121,-94.80886,,,,,,,,,English,,Predicted,English
6991,6166,,,Clearwater Lake,,,,,,,,53.978333,-100.97611,,,,,,,,,English,,Predicted,English
6992,6167,,,Clearys,,,,,,,,45.4275,-72.5630556,,,,,,,,,English,,Predicted,English
6993,6168,,,Cleeves,,,,,,,,53.464854,-109.055242,,,,,,,,,French,,Predicted,French
6994,6169,,,Clemenceau,,,,,,,,52.661465,-102.525461,,,,,,,,,French,,Predicted,French
6995,6170,,,Clemens,,,,,,,,52.779374,-104.581728,,,,,,,,,English,,Predicted,English
6996,6171,,,Clementsport,,,,,,,,44.660476,-65.6044,,,,,,,,,English,,Predicted,English
6997,6172,,,Clementsvale,,,,,,,,44.621529,-65.555563,,,,,,,,,English,,Predicted,English
6998,6173,,,Clemina East,,,,,,,,52.584722,-119.09306,,,,,,,,,Indigenous,,Predicted,Indigenous
6999,6174,,,Clemretta,,,,,,,,54.0,-126.28333,,,,,,,,,Indigenous,,Predicted,Indigenous
7000,6175,,,Clemville,,,,,,,,48.1833333,-65.0155556,,,,,,,,,English,,Predicted,English
7001,6176,,,Clercs-Saint-Viateur,,,,,,,,48.5836111,-78.2177778,,,,,,,,,French,,Predicted,French
7002,6177,,,Clermont,,,,,,,,46.448574,-63.678935,,,,,,,,,English,,Predicted,English
7003,6178,,,Clerval,,,,,,,,48.749135,-79.43788,,,,,,,,,Scottish,,Predicted,Scottish
7004,6179,,,Cleveland,,,,,,,,45.667969,-61.231851,,,,,,,,,English,,Predicted,English
7005,6180,,,Cleveland Park,,,,,,,,49.366667,-123.1,,,,,,,,,English,,Predicted,English
7006,6181,,,Cliffside,,,,,,,,48.616667,-123.61667,,,,,,,,,English,,Predicted,English
7007,6182,,,Clifton,,,,,,,,45.332891,-63.448459,,,,,,,,,English,,Predicted,English
7008,6183,,,Clifton,,,,,,,,47.727696,-65.39214,,,,,,,,,English,,Predicted,English
7009,6184,,,Clifton,,,,,,,,48.1794444,-53.7244444,,,,,,,,,English,,Predicted,English
7010,6185,,,Clifton Royal,,,,,,,,45.449518,-66.002317,,,,,,,,,English,,Predicted,English
7011,6186,,,Cline River,,,,,,,,52.1886111,-116.4788889,,,,,,,,,English,,Predicted,English
7012,6187,,,Clinton Creek,,,,,,,,64.4047222,-140.5972222,,,,,,,,,English,,Predicted,English
7013,6188,,,Clivale,,,,,,,,51.2722222,-112.1497222,,,,,,,,,Scottish,,Predicted,Scottish
7014,6190,,,Cloan,,,,,,,,52.607995,-108.776462,,,,,,,,,Indigenous,,Predicted,Indigenous
7015,6191,,,Clonmel,,,,,,,,51.092139,-102.263683,,,,,,,,,French,,Predicted,French
7016,6192,,,Clontarf,,,,,,,,45.41156,-77.13589,,,,,,,,,English,,Predicted,English
7017,6193,,,Cloridorme-Ouest,,,,,,,,49.1819444,-64.8516667,,,,,,,,,Indigenous,,Predicted,Indigenous
7018,6194,,,Cloud Bay,,,,,,,,48.13067,-89.42975,,,,,,,,,English,,Predicted,English
7019,6195,,,Cloudslee,,,,,,,,46.32351,-83.70533,,,,,,,,,English,,Predicted,English
7020,6196,,,Clouston,,,,,,,,53.102774,-105.849833,,,,,,,,,English,,Predicted,English
7021,6197,,,Clova,,,,,,,,48.108889,-75.361389,,,,,,,,,Other European,,Predicted,Other European
7022,6198,,,Clover Bar,,,,,,,,53.5672222,-113.3502778,,,,,,,,,English,,Predicted,English
7023,6199,,,Clover Hill,,,,,,,,45.57171,-65.583501,,,,,,,,,English,,Predicted,English
7024,6200,,,Clover Valley,,,,,,,,44.0138889,-81.5927777,,,,,,,,,English,,Predicted,English
7025,6201,,,Cloverdale,,,,,,,,49.108333,-122.725,,,,,,,,,English,,Predicted,English
7026,6202,,,Cloverdale,,,,,,,,45.178172,-63.220784,,,,,,,,,English,,Predicted,English
7027,6203,,,Cloverdale,,,,,,,,46.292797,-67.356283,,,,,,,,,English,,Predicted,English
7028,6204,,,Cloverleaf,,,,,,,,49.989167,-96.568056,,,,,,,,,English,,Predicted,English
7029,6205,,,Cloverville,,,,,,,,45.684456,-62.012149,,,,,,,,,English,,Predicted,English
7030,6206,,,Club-Hermitage,,,,,,,,45.2338889,-72.1852778,,,,,,,,,English,,Predicted,English
7031,6207,,,Cluny,,,,,,,,50.8411111,-112.8694444,,,,,,,,,Scottish,,Predicted,Scottish
7032,6208,,,Clute,,,,,,,,49.1897223,-81.0736111,,,,,,,,,Scottish,,Predicted,Scottish
7033,6209,,,Clyde,,,,,,,,46.346212,-63.397633,,,,,,,,,English,,Predicted,English
7034,6210,,,Clyde,,,,,,,,43.3843,-80.22829,,,,,,,,,English,,Predicted,English
7035,6211,,,Clyde Corners,,,,,,,,45.074999,-74.250341,,,,,,,,,English,,Predicted,English
7036,6212,,,Clyde Forks,,,,,,,,45.1313889,-76.6763889,,,,,,,,,English,,Predicted,English
7037,6213,,,Clyde River,,,,,,,,46.223874,-63.25716,,,,,,,,,English,,Predicted,English
7038,6214,,,Clydesdale,,,,,,,,45.644907,-62.059624,,,,,,,,,English,,Predicted,English
7039,6215,,,Clydesville,,,,,,,,45.03874,-76.39316,,,,,,,,,English,,Predicted,English
7040,6216,,,Clément,,,,,,,,46.1194444,-75.9361111,,,,,,,,,French,,Predicted,French
7041,6217,,,Coachman's Cove,,,,,,,,50.0681694,-56.1237305,,,,,,,,,English,,Predicted,English
7042,6218,,,Coady Road,,,,,,,,46.318361,-61.136554,,,,,,,,,English,,Predicted,English
7043,6219,,,Coal Branch,,,,,,,,46.355612,-65.149533,,,,,,,,,English,,Predicted,English
7044,6220,,,Coal Brook,,,,,,,,47.9333333,-58.9905556,,,,,,,,,English,,Predicted,English
7045,6221,,,Coal Creek,,,,,,,,46.099158,-65.881942,,,,,,,,,English,,Predicted,English
7046,6222,,,Coal River,,,,,,,,59.65,-126.93333,,,,,,,,,English,,Predicted,English
7047,6223,,,Coal Valley,,,,,,,,53.0875,-116.8044444,,,,,,,,,Scottish,,Predicted,Scottish
7048,6224,,,Coalburn,,,,,,,,45.56668,-62.59202,,,,,,,,,English,,Predicted,English
7049,6225,,,Coalfields,,,,,,,,49.107106,-102.735508,,,,,,,,,English,,Predicted,English
7050,6226,,,Coalmont,,,,,,,,49.516667,-120.7,,,,,,,,,English,,Predicted,English
7051,6227,,,Coalpit Bay,,,,,,,,46.770556,-78.986667,,,,,,,,,Indigenous,,Predicted,Indigenous
7052,6228,,,Coalspur,,,,,,,,53.1827778,-117.0161111,,,,,,,,,English,,Predicted,English
7053,6229,,,Coates Mills,,,,,,,,46.370867,-64.874489,,,,,,,,,English,,Predicted,English
7054,6230,,,Coaticook-Nord,,,,,,,,45.1494444,-71.8080556,,,,,,,,,Indigenous,,Predicted,Indigenous
7055,6231,,,Cobble Hill,,,,,,,,43.1197222,-81.0927778,,,,,,,,,English,,Predicted,English
7056,6232,,,Coburg,,,,,,,,46.024608,-64.117848,,,,,,,,,Scottish,,Predicted,Scottish
7057,6233,,,Coburn,,,,,,,,45.677366,-67.056787,,,,,,,,,English,,Predicted,English
7058,6234,,,Cocagne Cove,,,,,,,,46.334351,-64.559466,,,,,,,,,Indigenous,,Predicted,Indigenous
7059,6235,,,Cocagne-Nord,,,,,,,,46.330388,-64.666852,,,,,,,,,French,,Predicted,French
7060,6236,,,Cocagne-Sud,,,,,,,,46.321648,-64.628797,,,,,,,,,French,,Predicted,French
7061,6237,,,Cochenour,,,,,,,,51.075634,-93.809366,,,,,,,,,Indigenous,,Predicted,Indigenous
7062,6238,,,Cochrane Corner,,,,,,,,45.484528,-66.156167,,,,,,,,,Scottish,,Predicted,Scottish
7063,6239,,,Coddles Harbour,,,,,,,,45.166856,-61.542689,,,,,,,,,English,,Predicted,English
7064,6240,,,Codesa,,,,,,,,55.7688889,-118.0630556,,,,,,,,,Indigenous,,Predicted,Indigenous
7065,6241,,,Codiac Heights,,,,,,,,46.066667,-64.85,,,,,,,,,Indigenous,,Predicted,Indigenous
